,date,score,label
787,2016-09-30,0.3331666666666666,3
788,2018-05-29,-0.16235,2
789,2018-05-30,0.36845,3
790,2016-09-13,-0.2819333333333333,1
791,2016-09-15,-0.1190999999999999,2
792,2016-09-16,0.296,3
793,2016-09-18,0.0004438472558854034,2
794,2016-09-19,-0.4404,1
795,2016-09-21,0.3818,3
796,2018-05-24,-0.5257000000000001,0
797,2016-09-08,0.0623999999999999,2
798,2016-09-12,0.00675,2
799,2018-05-28,-0.5106,0
800,2016-09-01,-0.3182,1
801,2016-09-02,-0.2036,1
802,2016-09-04,-0.00042214607646563263,2
803,2016-09-06,0.4404,3
804,2016-08-25,0.5351666666666667,4
805,2016-08-26,0.0772,2
806,2016-08-30,-0.0520666666666666,2
807,2016-08-23,0.03845,2
808,2016-08-24,0.296,3
809,2018-05-18,-0.0772,2
810,2018-05-19,-0.0516,2
811,2016-08-15,-0.0593,2
812,2016-08-17,-0.07945,2
813,2016-08-18,-0.0516,2
814,2016-08-22,0.2023,3
815,2016-08-04,-0.26115,1
816,2016-08-05,-0.3612,1
817,2016-08-09,-0.2263,1
818,2016-08-10,-0.0997999999999999,2
819,2016-08-11,0.2732,3
820,2016-08-12,-0.009136097484833808,2
821,2018-05-09,-0.3071,1
822,2016-08-03,-0.2578666666666666,1
823,2018-05-12,0.4497,3
824,2018-05-13,0.009971427480873037,2
825,2016-07-31,-0.0004708791034360327,2
826,2016-08-01,0.22542,3
827,2016-08-02,0.0266999999999999,2
828,2016-07-21,0.296,3
829,2016-07-22,-0.000865771266354709,2
830,2016-07-26,-0.1473499999999999,2
831,2016-07-27,0.2023,3
832,2016-07-18,0.007509326045196132,2
833,2018-04-26,0.2477666666666667,3
834,2018-05-01,-0.0005291377185632173,2
835,2016-07-11,0.318,3
836,2016-07-12,-0.1608999999999999,2
837,2016-07-13,0.1992333333333333,3
838,2016-07-14,-0.17665,1
839,2018-04-24,0.007735283203853854,2
840,2016-07-06,-0.0377999999999999,2
841,2016-07-07,0.004885345714959402,2
842,2016-07-08,-0.0098,2
843,2018-04-19,-0.1495,2
844,2018-04-20,0.0036416458412672115,2
845,2016-07-03,-0.5106,0
846,2016-07-04,0.2023,3
847,2016-07-05,0.2023,3
848,2016-06-28,0.4832499999999999,4
849,2016-06-29,0.0010080361664485849,2
850,2016-07-01,-0.4019,1
851,2018-04-14,-0.0516,2
852,2016-06-23,0.47235,4
853,2016-06-24,-0.007596613538837864,2
854,2016-06-26,0.5719,4
855,2016-06-27,0.3512,3
856,2018-04-11,-0.0238666666666666,2
857,2016-06-22,0.0717,2
858,2016-06-21,0.2141,3
859,2016-06-15,0.006155989118839007,2
860,2016-06-17,0.002767059961883731,2
861,2016-06-20,-0.006992482745752405,2
862,2016-06-09,-0.0521,2
863,2016-06-10,-0.36005,1
864,2016-06-12,0.296,3
865,2016-06-13,0.44655,3
866,2018-03-31,-0.4767,1
867,2016-06-06,-0.006610979463414133,2
868,2016-06-07,0.4215,3
869,2016-06-08,0.1612,3
870,2016-05-26,0.003929370482975312,2
871,2016-05-27,0.00988243561148594,2
872,2016-05-29,-0.006440473983997733,2
873,2016-05-31,0.003430700989459057,2
874,2016-06-01,-0.004685286834257785,2
875,2016-06-02,-0.4767,1
876,2016-06-03,0.3818,3
877,2016-05-18,-0.2263,1
878,2016-05-19,0.3636333333333333,3
879,2016-05-20,0.128,2
880,2018-03-22,-0.005491260630619321,2
881,2016-05-23,0.6808,4
882,2018-03-23,-0.2668666666666666,1
883,2016-05-09,-0.23565,1
884,2016-05-10,-0.2732,1
885,2016-05-11,0.3182,3
886,2016-05-13,0.2732,3
887,2018-03-14,0.54135,4
888,2016-05-15,0.5106,4
889,2018-03-16,-0.0258,2
890,2018-03-17,0.5994,4
891,2018-03-20,-0.007592722535722527,2
892,2016-05-04,-0.1662,2
893,2016-05-06,0.3031,3
894,2016-05-08,-0.5267,0
895,2016-05-01,-0.006729837414464368,2
896,2016-05-02,-0.3182,1
897,2016-05-03,0.4116999999999999,3
898,2018-03-08,0.5416666666666666,4
899,2016-04-18,0.25,3
900,2016-04-19,0.4939,4
901,2016-04-21,0.2247,3
902,2016-04-24,-0.14845,2
903,2018-03-05,0.5423,4
904,2016-04-25,0.3182,3
905,2016-04-05,0.2611,3
906,2016-04-06,0.002281482135820301,2
907,2016-04-08,0.0066268083297109336,2
908,2016-04-15,0.00014987418380254524,2
909,2018-02-24,-0.008035500276791417,2
910,2018-02-26,-0.0013266498046368414,2
911,2018-02-28,-0.3182,1
912,2018-03-01,0.005585523437998161,2
913,2016-03-24,-0.1779,1
914,2016-03-25,0.4215,3
915,2016-03-29,0.4404,3
916,2016-03-30,-0.005743923360277557,2
917,2016-04-03,0.0021,2
918,2018-02-17,0.3818,3
919,2016-04-04,0.1908,3
920,2018-02-22,0.6705,4
921,2016-03-04,0.34,3
922,2016-03-07,-0.3612,1
923,2016-03-10,-0.0053257436964679996,2
924,2016-03-17,0.008370455622901063,2
925,2016-03-18,0.004663902039949854,2
926,2016-03-20,-0.0014448115302716502,2
927,2018-02-14,-0.25,1
928,2018-02-16,-0.2732,1
929,2016-02-04,0.4019,3
930,2016-02-08,0.16635,3
931,2016-02-10,0.147275,3
